id,name,university,domain,depts,field,url
62080,Paul Knoll,University of Southern California,usc.edu,"History</li><li>History and Philosophy of Science</li><li>History of Science</li><li>History of American Civilization</li><li>Conceptual and Historical Studies of Science</li><li>History of Science, Technology and Medicine</li><li>History (Science Studies)</li><li>History of Science and Technology</li><li>History and Sociology of Science</li><li>History of Culture",History,http://dornsife.usc.edu/cf/hist/people/faculty_display.cfm?Person_ID=1003419
12753,William K Allard,Duke University,duke.edu,"Mathematics</li><li>Mathematics, Statistics and Computer Science</li><li>Scientific Computation",Mathematics,http://www.math.duke.edu/~wka/
49311,Moshe Rosenberg,University of California Davis,ucdavis.edu,"Biomedical Engineering</li><li>Biomedical Sciences</li><li>Vision Science</li><li>Biological Systems Engineering</li><li>Applied Science Engineering</li><li>Biomedical Physics</li><li>Human Centered Design and Engineering</li><li>Biomedical Informatics</li><li>Biomedical Engineering, Biomedical Imaging and Telemedicine</li><li>Biomedical Informatics and Computational Biology",Biomedical Engineering and Bioengineering,http://foodscience.ucdavis.edu/people/faculty/rosenberg.html
42707,Thomas J Templin,Purdue University,purdue.edu,"Kinesiology</li><li>Health and Kinesiology</li><li>Kinesiology and Community Health</li><li>Kinesiology and Nutrition</li><li>Kinesiology, Nutrition and Rehabilitation</li><li>Department of Kinesiology and Nutrition",Kinesiology,http://www.purdue.edu/hhs/hk/directory/faculty/templin_thomas.php
14819,Mary M Steedly,Harvard University,harvard.edu,"Folklore and Ethnomusicology</li><li>Cultural Anthropology</li><li>Evolutionary Anthropology</li><li>Medical Anthropology</li><li>Archaeology</li><li>Anthropology and Linguistics</li><li>Anthropology and History</li><li>Social Anthropology</li><li>Anthropology and Middle Eastern Studies</li><li>Anthropology, Archeology",Anthropology,http://wcfia.harvard.edu/people/mary-m-steedly
25037,Russell E Johnson,Michigan State University,msu.edu,"Applied Management and Decision Sciences</li><li>Business Administration</li><li>Business</li><li>Management</li><li>Administration, Leadership and Technology</li><li>Managerial Economics and Strategy</li><li>Management and Organizations</li><li>Operations Research</li><li>Operations and Information Management</li><li>Operations Research and Financial Engineering","Business Administration, Management, and Operations",http://broad.msu.edu/facultystaff/johnsonr/
17439,Cheng Kao,Indiana University Bloomington,indiana.edu,"Biochemistry</li><li>Integrated Life Sciences</li><li>Molecular and Cell Biology</li><li>Biological Sciences</li><li>Molecular Biology</li><li>Genetics and Molecular Biology</li><li>Biophysics</li><li>Biochemistry, Biophysics and Molecular Biology</li><li>Biochemistry, Molecular Biology and Biophysics</li><li>Molecular, Cellular, Developmental Biology and Genetics</li><li>Comparative Pathology</li><li>Genetics, Development and Cell Biology</li><li>Biochemistry and Biophysics</li><li>Genetic, Molecular and Cell Biology</li><li>Molecular Cancer Biology</li><li>Molecular, Cellular and Developmental Biology</li><li>Chemical Physics</li><li>Molecular and Cellular Biology</li><li>Biochemistry-ALS</li><li>Biochemistry and Molecular Biology</li><li>Comparative and Molecular Biosciences</li><li>Comparative Pathobiology</li><li>Roswell Park . Cellular and Molecular Biology</li><li>Molecular, Cell, and Dev Biology","Biochemistry, Biophysics, and Structural Biology",http://www.indiana.edu/~mcbdept/faculty/kao.shtml
27192,Michael Votta,University of Maryland College Park,umd.edu,"Educational Studies</li><li>Education Policy and Leadership</li><li>Education, Leadership and Policy</li><li>Educational Policy and Leadership Studies</li><li>Education Leadership and Policy Analysis</li><li>Educational Policy Studies</li><li>Educational Leadership and Policy Studies</li><li>Educational Leadership and Policy</li><li>Educational Policy</li><li>Education Policy, Organization and Leadership</li><li>Educational Leadership",Educational Leadership,http://www.music.umd.edu/faculty/music_directory/wind_and_percussion/michael_votta
14692,Kiran Musunuru,Harvard University,harvard.edu,"Biology</li><li>Biological Sciences</li><li>Biology: Medical Sciences, Division of</li><li>Integrative Biology</li><li>Biology, Molecular and Cellular</li><li>Biological Science</li><li>Biology, Organismic and Evolutionary</li><li>Biology </li><li>Biology: Medical Sciences</li><li>Free Radical and Radiation Biology",Biology,http://hsci.harvard.edu/people/kiran-musunuru-md-phd-mph
50264,Elaheh Bozorgzadeh,University of California Irvine,uci.edu,"Electrical Engineering</li><li>Electrical Engineering and Computer Sciences</li><li>Electrical Engineering (Communication Theory and Systems)</li><li>Electrical Engineering (Electronic Circuits and Systems)</li><li>Electrical Engineering (Signal and Image Processing)</li><li>Electrical Engineering (Photonics)</li><li>Electrical and Computer Engineering</li><li>Computer Engineering</li><li>Electrical Engineering (Applied Physics)</li><li>Electrical and Systems Engineering</li><li>Electrical Engineering (Electrical Circuits and Systems)</li><li>Electrical Engineering (VLSI Design)</li><li>Electrical Engineering (Intelligent Systems, Robotics and Controls)",Electrical and Computer Engineering,http://www.ics.uci.edu/~eli/
59504,Mark Peifer,University of North Carolina Chapel Hill,unc.edu,"Biology</li><li>Biological Sciences</li><li>Biology: Medical Sciences, Division of</li><li>Integrative Biology</li><li>Biology, Molecular and Cellular</li><li>Biological Science</li><li>Biology, Organismic and Evolutionary</li><li>Biology </li><li>Biology: Medical Sciences</li><li>Free Radical and Radiation Biology",Biology,http://bio.unc.edu/people/faculty/peifer/
42886,William J Hutzel,Purdue University,purdue.edu,"Civil Engineering</li><li>Structural Engineering</li><li>Civil, Construction and Environmental Engineering</li><li>Civil, Structural and Environmental Engineering</li><li>Environmental Engineering</li><li>Civil and Environmental Engineering</li><li>Transportation Technology and Policy</li><li>Civil and Materials Engineering</li><li>Civil Engineering(Water Resources)</li><li>Civil Engineering(Structural Engineering)",Civil and Environmental Engineering,https://polytechnic.purdue.edu/profile/hutzelw
49250,Michael J Ferns,University of California Davis,ucdavis.edu,"Integrative Physiology</li><li>Molecular, Cellular and Integrative Physiology</li><li>Physiology and Biophysics</li><li>Physiological Sciences</li><li>Cellular and Integrative Physiology</li><li>Physiology</li><li>Molecular Physiology and Biophysics</li><li>Life Sciences</li><li>Endocrinology-Reproductive Physiology</li><li>Cellular and Molecular Pathology",Physiology,https://www.ucdmc.ucdavis.edu/physiology/faculty/ferns.html
12644,Tim Haytead,Duke University,duke.edu,Medicinal Chemistry and Molecular Pharmacology</li><li>Pharmacology and Toxicology</li><li>Toxicology</li><li>Medicinal Chemistry</li><li>Molecular Pharmacology and Toxicology</li><li>Molecular and Medical Pharmacology</li><li>Pharmacology</li><li>Medicinal Chemistry and Pharmacology</li><li>Molecular and Environmental Toxicology</li><li>Human Toxicology,"Pharmacology, Toxicology and Environmental Health",http://pharmacology.mc.duke.edu/faculty/haystead.html
49876,Wayne Current,University of California Davis,ucdavis.edu,"Electrical Engineering</li><li>Electrical Engineering and Computer Sciences</li><li>Electrical Engineering (Communication Theory and Systems)</li><li>Electrical Engineering (Electronic Circuits and Systems)</li><li>Electrical Engineering (Signal and Image Processing)</li><li>Electrical Engineering (Photonics)</li><li>Electrical and Computer Engineering</li><li>Computer Engineering</li><li>Electrical Engineering (Applied Physics)</li><li>Electrical and Systems Engineering</li><li>Electrical Engineering (Electrical Circuits and Systems)</li><li>Electrical Engineering (VLSI Design)</li><li>Electrical Engineering (Intelligent Systems, Robotics and Controls)",Electrical and Computer Engineering,http://news.ucdavis.edu/search/news_detail.lasso?id=5144
64074,Norval E Fortson,University of Washington,washington.edu,"Physics</li><li>Physics and Astronomy</li><li>Physics (Biophysics)</li><li>Plasma Physics</li><li>Applied Physics</li><li>Applied and Engineering Physics</li><li>Physics-Biophysics</li><li>Physics, Nuclear",Physics,http://www.washington.edu/students/icd/S/phys/214fortson.html
67668,Warren P Porter,University of Wisconsin Madison,wisc.edu,Geography</li><li>Geodetic Science and Surveying</li><li>Geodetic Science</li><li>Geography and Geographic Information Science,Geography,http://zoology.wisc.edu/faculty/Por/Por.html
53808,Lisa Parks,University of California Santa Barbara,ucsb.edu,"Cinema-Television (Critical Studies)</li><li>Cinema Studies</li><li>Cinema-Television (Cinema Critical Studies)</li><li>Media, Culture and Communication</li><li>Visual Studies</li><li>Media, Technology and Society</li><li>Cinema and Media Studies</li><li>Screen Cultures</li><li>Film and Media Studies</li><li>Media Arts and Technology</li><li>Film Studies",Film and Media Studies,http://www.filmandmedia.ucsb.edu/people/faculty/parks/parks.html
40272,Bruce Bordelon,Purdue University,purdue.edu,"Food Science</li><li>Foods and Nutrition</li><li>Food Science and Technology</li><li>Food, Agricultural and Biological Engineering</li><li>Food Science - Environmental Toxicology</li><li>Food Science and Nutrition</li><li>Food Science and Human Nutrition",Food Science,https://www2.ag.purdue.edu/hla/Pages/Profile.aspx?strAlias=bordelon&intDirDeptID=16
29855,Lynn T Lukkas,University of Minnesota,umn.edu,Music</li><li>Music and Performing Arts Professions</li><li>Music Education</li><li>Musicology</li><li>Music Theory</li><li>Ethnomusicology</li><li>Music Studies</li><li>Music (Historical Musicology)</li><li>Music (History and Literature),Music,http://www.umn.edu/lookup?UID=lukkas
35067,Sergio Rebelo,Northwestern University,northwestern.edu,Economics</li><li>Applied Economics</li><li>Development</li><li>Economics and Business</li><li>Applied Economics and Management</li><li>Health Care Management and Economics</li><li>Economics and International Affairs,Economics,http://www.kellogg.northwestern.edu/faculty/directory/rebelo_sergio.aspx
22380,Roger Elmore,Iowa State University,iastate.edu,Agronomy</li><li>Plant Biology</li><li>Plant Pathology</li><li>Plant Biological Sciences</li><li>Botany and Plant Pathology</li><li>Applied Plant Sciences</li><li>Horticulture and Agronomy</li><li>Horticulture</li><li>Plant Science</li><li>Crop Sciences,Plant Sciences,http://www.agronext.iastate.edu/corn/contact/roger_elmore/
13162,J P Rawling,Florida State University,fsu.edu,Philosophy</li><li>Logic and the Methodology of Science</li><li>Philosophy (Science Studies)</li><li>Philosophy and Cognitive Science</li><li>Philosophy in Chemical Engineering</li><li>Philosophy and Economics,Philosophy,http://philosophy.fsu.edu/content/download/82665/878823/RawlingCV.pdf
30868,Timothy Wiedmann,University of Minnesota,umn.edu,"Pharmaceutical Sciences</li><li>Pharmacy</li><li>Industrial and Physical Pharmacy</li><li>Pharmaceutics</li><li>Pharmaceutical Economics and Policy</li><li>Social and Administrative Pharmacy</li><li>Pharmacy Practice</li><li>Social, Administrative and Clinical Pharmacy</li><li>Biopharmaceutical Sciences</li><li>Social and Administrative Sciences in Pharmacy",Pharmacy and Pharmaceutical Sciences,http://www.pharmacy.umn.edu/pharmaceutics/faculty/home.html
60504,Tad Schmaltz,University of North Carolina Chapel Hill,unc.edu,Philosophy</li><li>Logic and the Methodology of Science</li><li>Philosophy (Science Studies)</li><li>Philosophy and Cognitive Science</li><li>Philosophy in Chemical Engineering</li><li>Philosophy and Economics,Philosophy,http://gradschool.unc.edu/policies/faculty-staff/faculty/fixed.html
61702,Justin Haldar,University of Southern California,usc.edu,"Electrical Engineering</li><li>Electrical Engineering and Computer Sciences</li><li>Electrical Engineering (Communication Theory and Systems)</li><li>Electrical Engineering (Electronic Circuits and Systems)</li><li>Electrical Engineering (Signal and Image Processing)</li><li>Electrical Engineering (Photonics)</li><li>Electrical and Computer Engineering</li><li>Computer Engineering</li><li>Electrical Engineering (Applied Physics)</li><li>Electrical and Systems Engineering</li><li>Electrical Engineering (Electrical Circuits and Systems)</li><li>Electrical Engineering (VLSI Design)</li><li>Electrical Engineering (Intelligent Systems, Robotics and Controls)",Electrical and Computer Engineering,http://mr.usc.edu/
63701,Kelly K Lee,University of Washington,washington.edu,Medicinal Chemistry and Molecular Pharmacology</li><li>Pharmacology and Toxicology</li><li>Toxicology</li><li>Medicinal Chemistry</li><li>Molecular Pharmacology and Toxicology</li><li>Molecular and Medical Pharmacology</li><li>Pharmacology</li><li>Medicinal Chemistry and Pharmacology</li><li>Molecular and Environmental Toxicology</li><li>Human Toxicology,"Pharmacology, Toxicology and Environmental Health",http://microbiology.washington.edu/users/kelly-k-lee
