batchnum,hitid,hittypeid,title,description,keywords,reward,maxassignments,requesterannotation,assignmentdurationinseconds,autoapprovaldelayinseconds,expiration,numberofsimilarhits,lifetimeinseconds,assignmentid,assignmentstatus,requesterfeedback,worktimeinseconds,lifetimeapprovalrate,last30daysapprovalrate,last7daysapprovalrate,approve,reject,inputasin,inputtitle,inputauthor,answeramzchk,answercomment,answerfta,answerrandgrp,answerworkurl,UTCflag,creationtime,accepttime,submittime,autoapprovaltime,approvaltime,rejectiontime,nassign,maxtotwt,maxavgwt,minhrrew,anonid
2310876,3YOAVL4CA0B3KRCCQ8B0IP5VVEC4Z4,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:58:54 PDT 2016,,,3BV8HQ2ZZXVJLQ6CO7TIMETK705A6N,Approved,,600,100% (63/63),100% (58/58),100% (58/58),,,1401676316,Church History in Plain Language: Fourth Edition,Dr. Bruce L. Shelley,0,||,0,aa,||,,1773579534000,14mar2016 13:00:19,14mar2016 13:10:19,1773666619000,1773582162000,,34,1076,31.647058,28.438662,33
2310618,3M93N4X8HKHWMX9JYN4WSYXBQW1SJD,377YSAKP64B9XJWINH5ITC7F5LTNM1,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310618;,1800,86400,Tue Mar 15 10:39:40 PDT 2016,,,35BLDD71I7R51OTL17HPFZ0SXDTZVS,Approved,,938,100% (29/29),100% (24/24),100% (24/24),,,1627791574,The Great Reformer: Francis and the Making of a Radical Pope,Austen Ivereigh,0,||,0,ba,||,,1773571180000,14mar2016 10:39:58,14mar2016 10:55:36,1773658536000,1773572394000,,24,1371,57.125,15.754924,33
2310876,3OJX0UFJ0Z1NVYOE1G8JI51WFOAU90,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:58:52 PDT 2016,,,37UQDCYH6YPMHENFICP6OF7TNLR7VL,Approved,,576,100% (63/63),100% (58/58),100% (58/58),,,0768405246,Hosting the Presence Every Day: 365 Days to Unveiling Heaven's Agenda for Your Life,Bill Johnson,0,||,0,ba,||,,1773579532000,14mar2016 13:00:19,14mar2016 13:09:55,1773666595000,1773581735000,,34,1076,31.647058,28.438662,33
2310618,3Z33IC0JC0GN8DDE66IOER3FTVJV9Q,377YSAKP64B9XJWINH5ITC7F5LTNM1,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310618;,1800,86400,Tue Mar 15 10:39:39 PDT 2016,,,3FDJT1UU752TEZFKVFW2OMIGGGEK5K,Approved,,883,100% (29/29),100% (24/24),100% (24/24),,,1451678568,Godwink Stories: A Devotional,SQuire Rushnell,0,||,0,ba,||,,1773571179000,14mar2016 10:39:56,14mar2016 10:54:39,1773658479000,1773572396000,,24,1371,57.125,15.754924,33
2310876,304QEQWKZPEAMZG45YDHQO8EUYU0OJ,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:59:03 PDT 2016,,,3KRVW3HTZOFPAPDYSNMQWAKCJ6SMS6,Approved,,589,100% (63/63),100% (58/58),100% (58/58),,,0898698782,Constitution and Canons: The General Convention of the Episcopal Church,Church Publishing,0,||,0,ba,||,,1773579543000,14mar2016 13:04:03,14mar2016 13:13:52,1773666832000,1773580788000,,34,1076,31.647058,28.438662,33
2310876,3BKZLF990ZTA46P5SJGU7LXYLCQYQP,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:59:10 PDT 2016,,,3ITXP059PXDZ9H7DPQ9YGISVFCWSJ7,Approved,,501,100% (63/63),100% (58/58),100% (58/58),,,080066311X,The Freedom of a Christian,Martin Luther,0,||,1,ab,||https://openlibrary.org/works/OL795229W/The_freedom_of_a_Christian,,1773579550000,14mar2016 13:00:18,14mar2016 13:08:39,1773666519000,1773581012000,,34,1076,31.647058,28.438662,33
2310876,3MVY4USGB6H0RMPDG5JWGXIBDHDISS,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:59:01 PDT 2016,,,3I7DHKZYGOUIYDN6U45589QB8L85FG,Approved,,479,100% (63/63),100% (58/58),100% (58/58),,,1414387083,The Greatest Gift: Unwrapping the Full Love Story of Christmas,Ann Voskamp,0,||,0,aa,||,,1773579541000,14mar2016 13:09:54,14mar2016 13:17:53,1773667073000,1773581732000,,34,1076,31.647058,28.438662,33
2310618,3OJX0UFJ0Z1NVYOE1G8JI51WFO9U9Z,377YSAKP64B9XJWINH5ITC7F5LTNM1,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310618;,1800,86400,Tue Mar 15 10:39:38 PDT 2016,,,3URFVVM166C5O94LWH7KJDY9J6KUZY,Approved,,61,100% (29/29),100% (24/24),100% (24/24),,,819228087,Unabashedly Episcopalian: Proclaiming the Good News of the Episcopal Church,Andrew Doyle,0,||,1,aa,https://openlibrary.org/works/OL16699765W/Unabashedly_Episcopalian||,,1773571178000,14mar2016 10:40:35,14mar2016 10:41:36,1773657696000,1773571956000,,24,1371,57.125,15.754924,33
2310876,3EN4YVUOUCM4IEVISXAJR6E35B3XJQ,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:59:05 PDT 2016,,,3018Q3ZVOJKC794WGVWGX9KG3NKRA3,Approved,,32,100% (63/63),100% (58/58),100% (58/58),,,1426209878,In the Footsteps of Jesus: A Chronicle of His Life and the Origins of Christianity,Jean-Pierre Isbouts,0,||,1,aa,https://openlibrary.org/works/OL16726373W/In_the_footsteps_of_Jesus||,,1773579545000,14mar2016 13:02:30,14mar2016 13:03:02,1773666182000,1773579930000,,34,1076,31.647058,28.438662,33
2310618,3MJ9GGZYO30SG5PHA2CD8HHO2F8A2C,377YSAKP64B9XJWINH5ITC7F5LTNM1,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310618;,1800,86400,Tue Mar 15 10:39:38 PDT 2016,,,3HWRJOOET6WRY1LLBPY7J2F3A3QSEA,Approved,,429,100% (29/29),100% (24/24),100% (24/24),,,62076213,"Toxic Charity: How Churches and Charities Hurt Those They Help, And How to Reverse It",Robert D. Lupton,0,||,1,aa,https://openlibrary.org/works/OL16311133W/Toxic_Charity||,,1773571178000,14mar2016 10:39:46,14mar2016 10:46:55,1773658015000,1773571956000,,24,1371,57.125,15.754924,33
2310876,3MXX6RQ9EVZ96NA63ZDYRR3HLF4P43,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:58:56 PDT 2016,,,3TPWUS5F8AV58KIGZ32DQ3ILV5JCWS,Approved,,528,100% (63/63),100% (58/58),100% (58/58),,,0811877477,The Little Book of Saints,Christine Barrely,0,||,1,ba,|https://openlibrary.org/works/OL16120985W/The_little_book_of_saints|,,1773579536000,14mar2016 13:00:18,14mar2016 13:09:06,1773666546000,1773581732000,,34,1076,31.647058,28.438662,33
2310618,39RRBHZ0AUV2E4VRA4CNRF588Y7ZV9,377YSAKP64B9XJWINH5ITC7F5LTNM1,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310618;,1800,86400,Tue Mar 15 10:39:41 PDT 2016,,,3X3OR7WPZ0UNLNG4EDF6F65M76LL8R,Approved,,548,100% (29/29),100% (24/24),100% (24/24),,,1941243134,Guide for Christian Prayer: 2015 Edition,Catholic Book Publishing Corp,0,||,0,ba,||,,1773571181000,14mar2016 10:39:46,14mar2016 10:48:54,1773658134000,1773571955000,,24,1371,57.125,15.754924,33
2310618,3087LXLJ6MAGGM3B6VUR3UZ02X20FW,377YSAKP64B9XJWINH5ITC7F5LTNM1,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310618;,1800,86400,Tue Mar 15 10:39:40 PDT 2016,,,340UGXU9DZVOFPZBVKIHY7LDVVEUVY,Approved,,238,100% (29/29),100% (24/24),100% (24/24),,,300172613,The Homeric Epics and the Gospel of Mark,Dennis R. MacDonald,0,||,1,ab,||https://openlibrary.org/works/OL8748310W/The_Homeric_Epics_and_the_Gospel_of_Mark,,1773571180000,14mar2016 10:39:45,14mar2016 10:43:43,1773657823000,1773571954000,,24,1371,57.125,15.754924,33
2310876,3T6EIBTM9LIHL8KLNH5SEZ0ME31AAK,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:58:59 PDT 2016,,,3V26SBZTBE8MA8YV246S05DOLP9ZZ4,Approved,,735,100% (63/63),100% (58/58),100% (58/58),,,1455529389,The Everyday Life Bible: The Power of God's Word for Everyday Living,Joyce Meyer,0,||,1,ba,|https://openlibrary.org/works/OL803553W/The_Everyday_Life_Bible|,,1773579539000,14mar2016 13:00:31,14mar2016 13:12:46,1773666766000,1773582049000,,34,1076,31.647058,28.438662,33
2310876,3J6BHNX0U9MUH4NW8CNMUJNIIMUNKW,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:58:58 PDT 2016,,,3YT88D1N09SQ0KSGHW899PKW2LZ3KR,Approved,,499,100% (63/63),100% (58/58),100% (58/58),,,0231160313,"Religion, Food, and Eating in North America (Arts and Traditions of the Table: Perspectives on Culinary History)",Benjamin E. Zeller,0,||,0,ba,||,,1773579538000,14mar2016 13:06:43,14mar2016 13:15:02,1773666902000,1773581018000,,34,1076,31.647058,28.438662,33
2310876,3G4VVJO6PZAUKPZ9OR0EY8SDI1VKPP,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:58:55 PDT 2016,,,31UV0MXWNR6284PWVCBQB633ODZI5J,Approved,,634,100% (63/63),100% (58/58),100% (58/58),,,0812981480,Zealot: The Life and Times of Jesus of Nazareth,Reza Aslan,0,||,1,ab,||https://openlibrary.org/works/OL16808575W/Zealot,,1773579535000,14mar2016 13:00:27,14mar2016 13:11:01,1773666661000,1773581015000,,34,1076,31.647058,28.438662,33
2310618,3VO4XFFP15GRPMT45AQUU8D1HDG7QW,377YSAKP64B9XJWINH5ITC7F5LTNM1,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310618;,1800,86400,Tue Mar 15 10:39:40 PDT 2016,,,3QEMNNSB2YT0NXNTRRPCIT1MNDED7H,Approved,,700,100% (29/29),100% (24/24),100% (24/24),,,1400280281,"Twelve Extraordinary Women: How God Shaped Women of the Bible, and What He Wants to Do with You",John MacArthur,0,||,1,ba,|https://openlibrary.org/works/OL82100W/Twelve_Extraordinary_Women|,,1773571180000,14mar2016 10:50:20,14mar2016 11:02:00,1773658920000,1773572855000,,24,1371,57.125,15.754924,33
2310876,388FBO7JZRNP19CDCROD3R2TG13NYR,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:59:07 PDT 2016,,,30LSNF239VPA9769DT9SDZ0R438I2I,Approved,,297,100% (63/63),100% (58/58),100% (58/58),,,193598652X,The Second Reformation: Baptists in Colonial America,Bruce Snavely,0,||,0,ba,||,,1773579547000,14mar2016 13:00:09,14mar2016 13:05:06,1773666306000,1773580797000,,34,1076,31.647058,28.438662,33
2310618,3UAU495MIIMQ2LSK35R1FVWLANVOU7,377YSAKP64B9XJWINH5ITC7F5LTNM1,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310618;,1800,86400,Tue Mar 15 10:39:37 PDT 2016,,,3NL0RFNU0GHBIGBKHADSJUC2GKJK4F,Approved,,653,100% (29/29),100% (24/24),100% (24/24),,,615474616,Muscle and a Shovel,Michael Shank,0,||,0,ab,||,,1773571177000,14mar2016 10:39:47,14mar2016 10:50:40,1773658240000,1773571957000,,24,1371,57.125,15.754924,33
2310618,3ZRKL6Z1E8XMVVJIQHJTVL5VY4KSG9,377YSAKP64B9XJWINH5ITC7F5LTNM1,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310618;,1800,86400,Tue Mar 15 10:39:38 PDT 2016,,,3E4GGUZ1T9L1F2WXDWU4QFF4W6NK2J,Approved,,194,100% (29/29),100% (24/24),100% (24/24),,,006202423X,Jesus: A Pilgrimage,James Martin,0,||,0,ab,||,,1773571178000,14mar2016 10:39:43,14mar2016 10:42:57,1773657777000,1773571957000,,24,1371,57.125,15.754924,33
2310876,3KL228NDMVGO7C6AL8AR4ZELHA8KGL,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:58:42 PDT 2016,,,3Y54SXRO1MF92XVMQPI2XPXSYB8UTU,Approved,,436,100% (63/63),100% (58/58),100% (58/58),,,0764212451,The River,Beverly Lewis,0,||,1,ab,||https://openlibrary.org/works/OL17049989W/The_River,,1773579522000,14mar2016 13:00:10,14mar2016 13:07:26,1773666446000,1773581020000,,34,1076,31.647058,28.438662,33
2310618,375VMB7D4JDUPX6VJFO7LYWBCE2IDX,377YSAKP64B9XJWINH5ITC7F5LTNM1,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310618;,1800,86400,Tue Mar 15 10:39:39 PDT 2016,,,3A1COHJ8NKPLZRXENS08NECFQPBH8F,Approved,,608,100% (29/29),100% (24/24),100% (24/24),,,385347510,"My Battle Against Hitler: Faith, Truth, and Defiance in the Shadow of the Third Reich",Dietrich von Hildebrand,0,||,0,ab,||,,1773571179000,14mar2016 10:39:47,14mar2016 10:49:55,1773658195000,1773571955000,,24,1371,57.125,15.754924,33
2310618,34YWR3PJ284XG8UW6P0D91Z762WX0I,377YSAKP64B9XJWINH5ITC7F5LTNM1,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310618;,1800,86400,Tue Mar 15 10:39:40 PDT 2016,,,3OSWBBLG1FRU2CTK94TACSEAP6RXDU,Approved,,788,100% (29/29),100% (24/24),100% (24/24),,,567550001,Lutheran Theology (Doing Theology),Steven D. Paulson,0,||,0,ab,||,,1773571180000,14mar2016 10:39:47,14mar2016 10:52:55,1773658375000,1773572394000,,24,1371,57.125,15.754924,33
2310618,34OWYT6U3WBIM7TE7ZJ5Z2DLLTNI9G,377YSAKP64B9XJWINH5ITC7F5LTNM1,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310618;,1800,86400,Tue Mar 15 10:39:37 PDT 2016,,,326O153BMJSLWC23EZ3IO3T390HDE2,Approved,,852,100% (29/29),100% (24/24),100% (24/24),,,006146905X,The Sistine Secrets: Michelangelo's Forbidden Messages in the Heart of the Vatican,Benjamin Blech,0,||,1,ab,||https://openlibrary.org/works/OL1950532W/The_Sistine_secrets,,1773571177000,14mar2016 10:39:51,14mar2016 10:54:03,1773658443000,1773572393000,,24,1371,57.125,15.754924,33
2310618,3XEIP58NL0HZIZJXW0AH4676H05ZLQ,377YSAKP64B9XJWINH5ITC7F5LTNM1,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310618;,1800,86400,Tue Mar 15 10:39:37 PDT 2016,,,3JAOYWH7VJYNZSZEJ5LKF20XRC3L9G,Approved,,480,100% (29/29),100% (24/24),100% (24/24),,,1433543133,Expositional Preaching: How We Speak God's Word Today (9Marks: Building Healthy Churches),David R. Helm,0,||,0,ba,||,,1773571177000,14mar2016 10:39:46,14mar2016 10:47:46,1773658066000,1773571957000,,24,1371,57.125,15.754924,33
2310876,3UDTAB6HH6T7FCCY39UZTYDPZZ890E,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:59:09 PDT 2016,,,33LKR6A5KFETT04OO18IMNSVNEA1T1,Approved,,398,100% (63/63),100% (58/58),100% (58/58),,,140418970X,Hope for Each Day Morning and Evening Devotions,Billy Graham,0,||,0,aa,||,,1773579549000,14mar2016 13:00:10,14mar2016 13:06:48,1773666408000,1773582051000,,34,1076,31.647058,28.438662,33
2310618,3DZKABX2ZIZP6BKHIQSFGH4NZGMCVO,377YSAKP64B9XJWINH5ITC7F5LTNM1,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310618;,1800,86400,Tue Mar 15 10:39:39 PDT 2016,,,3P59JYT76ME0ILMK758WR620FJF2T8,Approved,,1116,100% (29/29),100% (24/24),100% (24/24),,,1594980284,Following Jesus,Paul Anderson,0,||,0,ab,||,,1773571179000,14mar2016 10:39:58,14mar2016 10:58:34,1773658714000,1773572478000,,24,1371,57.125,15.754924,33
2310876,3WRAAIUSBJTTHLSEYRX6Y7BKFO9XAA,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:59:00 PDT 2016,,,3TU5ZICBREVYCKWH6IN2WS4GHDJ8QG,Approved,,631,100% (63/63),100% (58/58),100% (58/58),,,0664231063,Feasting on the Word: Year A: Pentecost and Season After Pentecost 1 (Propers 3-16) (Feasting on the Word),David L. Bartlett,0,||,0,ba,||,,1773579540000,14mar2016 13:06:53,14mar2016 13:17:24,1773667044000,1773582158000,,34,1076,31.647058,28.438662,33
2310618,31J7RYECZLK2N3YPOP1PCCNU4LTL1O,377YSAKP64B9XJWINH5ITC7F5LTNM1,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310618;,1800,86400,Tue Mar 15 10:39:37 PDT 2016,,,3X65QVEQI1HPXQ6HVPVBHS15XX6LCX,Approved,,1191,100% (29/29),100% (24/24),100% (24/24),,,1455589209,A.D. 30: A Novel,Ted Dekker,0,||,0,aa,||,,1773571177000,14mar2016 10:39:58,14mar2016 10:59:49,1773658789000,1773572853000,,24,1371,57.125,15.754924,33
2310876,3BAWBGQGYLTJUUPLR9K40VC9Y5WV7F,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:58:54 PDT 2016,,,3NAPMVF0ZX9DKNPDU25VMAAIQNX72C,Approved,,355,100% (63/63),100% (58/58),100% (58/58),,,1611132339,I Declare: 31 Promises to Speak Over Your Life,Joel Osteen,0,||,0,ba,||,,1773579534000,14mar2016 13:00:09,14mar2016 13:06:04,1773666364000,1773581012000,,34,1076,31.647058,28.438662,33
2310618,3ULIZ0H1VAZOLEV4W2LIVNRXIVT51K,377YSAKP64B9XJWINH5ITC7F5LTNM1,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310618;,1800,86400,Tue Mar 15 10:39:39 PDT 2016,,,3MYYFCXHJ416GUF1RJSDL2K9933G49,Approved,,997,100% (29/29),100% (24/24),100% (24/24),,,819223247,Liturgical Life Principles: How Episcopal Worship Can Lead to Healthy and Authentic Living,Ian S. Markham,0,||,1,ba,|https://openlibrary.org/works/OL1980626W/Liturgical_life_principles|,,1773571179000,14mar2016 10:39:58,14mar2016 10:56:35,1773658595000,1773572395000,,24,1371,57.125,15.754924,33
2310618,3KWGG5KP6JW6GOQ84YROTLLA8N9MCG,377YSAKP64B9XJWINH5ITC7F5LTNM1,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310618;,1800,86400,Tue Mar 15 10:39:39 PDT 2016,,,3S3AMIZX3VZ6ZEIPI8XNYFT0OO4DC9,Approved,,394,100% (29/29),100% (24/24),100% (24/24),,,830833617,Sustainable Youth Ministry: Why Most Youth Ministry Doesn't Last and What Your Church Can Do About It,Mark DeVries,0,||,1,ab,||https://openlibrary.org/works/OL2981625W/Sustainable_youth_ministry,,1773571179000,14mar2016 10:39:45,14mar2016 10:46:19,1773657979000,1773571956000,,24,1371,57.125,15.754924,33
2310876,337F8MIIMZ76I66MMEY8CQ29D7T048,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:59:06 PDT 2016,,,3ZGVPD4G6UBQOWPWWCHAEHC70TNZTO,Approved,,465,100% (63/63),100% (58/58),100% (58/58),,,0800796195,Fashioned to Reign: Empowering Women to Fulfill Their Divine Destiny,Kris Vallotton,0,||,0,aa,||,,1773579546000,14mar2016 13:00:10,14mar2016 13:07:55,1773666475000,1773580792000,,34,1076,31.647058,28.438662,33
2310876,334ZEL5JX69AN80GE0W10UEXPQCSOX,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:58:53 PDT 2016,,,39KFRKBFIOPA6EAJ49TS60XIVR2YOA,Approved,,468,100% (63/63),100% (58/58),100% (58/58),,,0307745309,"Going Clear: Scientology, Hollywood, and the Prison of Belief",Lawrence Wright,0,||,1,ba,|https://openlibrary.org/works/OL16802212W/Going_Clear|,,1773579533000,14mar2016 13:06:38,14mar2016 13:14:26,1773666866000,1773580791000,,34,1076,31.647058,28.438662,33
2310876,3OREP8RUT25NE92GFVXY5WVVUGZGBX,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:59:09 PDT 2016,,,3M1CVSFP61ZCV8PW3G7GSJAB71IQA1,Approved,,620,100% (63/63),100% (58/58),100% (58/58),,,0061855898,"The Story of Christianity, Vol. 2: The Reformation to the Present Day",Justo L. Gonzalez,0,||,0,aa,||,,1773579549000,14mar2016 13:06:51,14mar2016 13:17:11,1773667031000,1773581735000,,34,1076,31.647058,28.438662,33
2310876,38XPGNCKHTUMB772PBMXXJSZ7364V4,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:58:53 PDT 2016,,,3TGOYF991YGO2AABQU8C2LJUHPFUUL,Approved,,414,100% (63/63),100% (58/58),100% (58/58),,,0310344298,The Daniel Plan: 40 Days to a Healthier Life,Rick Warren,0,||,0,ba,||,,1773579533000,14mar2016 13:00:10,14mar2016 13:07:04,1773666424000,1773580797000,,34,1076,31.647058,28.438662,33
2310876,3B286OTISEBSM1NPHNI57Y354QVJA9,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:59:13 PDT 2016,,,3NXNZ5RS1BROK7ACFBKAWXIWWT7794,Approved,,686,100% (63/63),100% (58/58),100% (58/58),,,0062024353,Learning to Walk in the Dark,Barbara Brown Taylor,0,||,0,aa,||,,1773579553000,14mar2016 13:00:31,14mar2016 13:11:57,1773666717000,1773581011000,,34,1076,31.647058,28.438662,33
2310618,3OCZWXS7ZO11BLZ8PC31F20BG1YL56,377YSAKP64B9XJWINH5ITC7F5LTNM1,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310618;,1800,86400,Tue Mar 15 10:39:39 PDT 2016,,,3X87C8JFV75GV4BQKGT7DJ4HT6FQSL,Approved,,1261,100% (29/29),100% (24/24),100% (24/24),,,768427533,The Father Says Today Vol. II: One Year of Daily Personal Prophetic Words,Russell E. Walden,0,||,0,ba,||,,1773571179000,14mar2016 10:39:58,14mar2016 11:00:59,1773658859000,1773572854000,,24,1371,57.125,15.754924,33
2310876,322ZSN9Z5GE7YF3DKGMIW14EAIQ4TO,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:58:43 PDT 2016,,,3YDGXNSEO0ORNF9J8LGPTP3BLL084X,Approved,,735,100% (4/4),100% (4/4),100% (4/4),,,1883360269,A Course In Miracles,Foundation For Inner Peace,0,||,1,aa,https://openlibrary.org/works/OL7973993W/A_Course_in_Miracles||,,1773579523000,14mar2016 13:00:53,14mar2016 13:13:08,1773666788000,1773580790000,,4,779,194.75,4.6213093,34
2310876,3A9LA2FRWS88R80S4X7YFTYOSJZXHL,3RL1BYM292E5NEL1I1KOSTF557I79C,OpenLibrary Book Search (1-3 minutes),"Given a book title and author, find its OpenLibrary page","data collection, search, books",.25,1,BatchId:2310876;,1800,86400,Tue Mar 15 12:59:05 PDT 2016,,,39ASUFLU6Y1ZUI7K5Z4UIAWVPJ2XEZ,Approved,,669,100% (4/4),100% (4/4),100% (4/4),,,1462111181,Visions of Glory: One Man's Astonishing Account of the Last Days,John Pontius,0,||page is not available,0,ab,||,,1773579545000,14mar2016 13:00:51,14mar2016 13:12:00,1773666720000,1773580798000,,4,779,194.75,4.6213093,34
