batchnum,hitid,hittypeid,title,description,keywords,reward,maxassignments,requesterannotation,assignmentdurationinseconds,autoapprovaldelayinseconds,expiration,numberofsimilarhits,lifetimeinseconds,assignmentid,assignmentstatus,requesterfeedback,worktimeinseconds,lifetimeapprovalrate,last30daysapprovalrate,last7daysapprovalrate,approve,reject,inputid,inputname,inputuniversity,inputdomain,inputdepts,inputfield,inputdupct,inputurl,answerothertxt,answerpagefound,answersrctype,answerurl,answerdeptmatch,answerfieldmatch,UTCflag,creationtime,accepttime,submittime,autoapprovaltime,approvaltime,rejectiontime,nassign,maxtotwt,maxavgwt,minhrrew,anonid
2131435,3KTZHH2ONI944L0VNMBJRZPR922M8R,34Z8PDG355C7V6YZ2JLDMN2K5WR5EP,Verify professor affiliation,Use a pre-populated search to find and document if a professor is at a given university,"data collection, restaurants, listings",.13,1,BatchId:2131435;,900,3600,Sat Oct 24 09:20:42 PDT 2015,,,308Q0PEVB97L9RR8Y2O7NM851O2I9F,Approved,,383,100% (186/186),100% (184/184),100% (135/135),,,19375,Tom Schoenemann,Indiana University Bloomington,indiana.edu,"Folklore and Ethnomusicology</li><li>Cultural Anthropology</li><li>Evolutionary Anthropology</li><li>Medical Anthropology</li><li>Archaeology</li><li>Anthropology and Linguistics</li><li>Anthropology and History</li><li>Social Anthropology</li><li>Anthropology and Middle Eastern Studies</li><li>Anthropology, Archeology",Anthropology,1,,,1,1,http://www.indiana.edu/~anthro/people/faculty/toms.shtml,,,,1761038442000,21oct2015 09:22:02,21oct2015 09:28:25,1761042505000,1761042547000,,50,1842,36.84,12.703583,105
2131678,301KG0KX9CF7QSXVG8M5P34S6GI2H2,3M6I6ITMWBORWM3XQGYWEGFQ1GDDQH,Verify professor field,Use link to verify professor's field of study or teaching,"data collection, university, verification",.07,1,BatchId:2131678;,900,28800,Fri Oct 23 12:01:33 PDT 2015,,,3T3IWE1XG7HHA4O59GYXNO03M50TQ7,Approved,,210,100% (289/289),100% (287/287),100% (238/238),,,56244,Shelley Streeby,University of California San Diego,ucsd.edu,"English Language and Literature</li><li>Literature</li><li>Language, Reading and Culture</li><li>Languages and Cultures</li><li>Literature and Creative Writing</li><li>English</li><li>English and American Indian Studies</li><li>Language, Literacy and Culture</li><li>Literature in English",English Language and Literature,,http://literature.ucsd.edu/people/faculty/sstreeby.html,,,,,,1,,1761048093000,21oct2015 12:03:11,21oct2015 12:06:41,1761077201000,1761048756000,,46,1090,23.695652,10.634863,105
2131678,3IVKZBIBJ030VRETAN1BGLHW4AHHSK,3M6I6ITMWBORWM3XQGYWEGFQ1GDDQH,Verify professor field,Use link to verify professor's field of study or teaching,"data collection, university, verification",.07,1,BatchId:2131678;,900,28800,Fri Oct 23 12:01:35 PDT 2015,,,30LB5CDZND4P8NS5YAT0U6A2UXOZ0V,Approved,,148,100% (289/289),100% (287/287),100% (238/238),,,53994,Paul A Berkman,University of California Santa Barbara,ucsb.edu,Marine-Estuarine-Environmental Sciences</li><li>Marine biology</li><li>Marine Science</li><li>Marine Sciences</li><li>Marine Science and Conservation</li><li>Marine Estuarine Environmental Sciences</li><li>Limnology and Marine Science,Marine Biology,,http://www.bren.ucsb.edu/people/Faculty/paul_berkman.htm,,,,,,1,,1761048095000,21oct2015 12:02:34,21oct2015 12:05:02,1761077102000,1761048446000,,46,1090,23.695652,10.634863,105
2131678,3Z8UJEJOCZ73W4BVMWCIVWBWTHA93U,3M6I6ITMWBORWM3XQGYWEGFQ1GDDQH,Verify professor field,Use link to verify professor's field of study or teaching,"data collection, university, verification",.07,1,BatchId:2131678;,900,28800,Fri Oct 23 12:01:22 PDT 2015,,,3PQMUDRV7S0EKSKB2WUK0F78KF4IIF,Approved,,489,100% (289/289),100% (287/287),100% (238/238),,,21764,Jeff Houghtby,Iowa State University,iastate.edu,"History</li><li>History and Philosophy of Science</li><li>History of Science</li><li>History of American Civilization</li><li>Conceptual and Historical Studies of Science</li><li>History of Science, Technology and Medicine</li><li>History (Science Studies)</li><li>History of Science and Technology</li><li>History and Sociology of Science</li><li>History of Culture",History,,http://www.public.iastate.edu/~ceah/fellowships.htm,,,,,,1,,1761048082000,21oct2015 12:03:44,21oct2015 12:11:53,1761077513000,1761049990000,,46,1090,23.695652,10.634863,105
2131435,3OB6JN3A9QJAMQFRMVHJIGKWZUQRM8,34Z8PDG355C7V6YZ2JLDMN2K5WR5EP,Verify professor affiliation,Use a pre-populated search to find and document if a professor is at a given university,"data collection, restaurants, listings",.13,1,BatchId:2131435;,900,3600,Sat Oct 24 09:20:42 PDT 2015,,,37QW5D2ZRHGAP0BUYMC7RSJHQGN8S9,Approved,,625,100% (186/186),100% (184/184),100% (135/135),,,2933,Michael Riehle,University of Arizona,arizona.edu,Geography</li><li>Geodetic Science and Surveying</li><li>Geodetic Science</li><li>Geography and Geographic Information Science,Geography,1,,,1,1,http://ag.arizona.edu/ento/faculty/riehle.htm,,,,1761038442000,21oct2015 09:22:22,21oct2015 09:32:47,1761042767000,1761042701000,,50,1842,36.84,12.703583,105
2131678,34OWYT6U3WBIM7TE7ZJ5Z2DLCZ79IU,3M6I6ITMWBORWM3XQGYWEGFQ1GDDQH,Verify professor field,Use link to verify professor's field of study or teaching,"data collection, university, verification",.07,1,BatchId:2131678;,900,28800,Fri Oct 23 12:01:31 PDT 2015,,,3TEM0PF1Q6RM5MN96S433ERZ6GFD0D,Approved,,232,100% (289/289),100% (287/287),100% (238/238),,,57691,Brian Kuhlman,University of North Carolina Chapel Hill,unc.edu,"Biochemistry</li><li>Integrated Life Sciences</li><li>Molecular and Cell Biology</li><li>Biological Sciences</li><li>Molecular Biology</li><li>Genetics and Molecular Biology</li><li>Biophysics</li><li>Biochemistry, Biophysics and Molecular Biology</li><li>Biochemistry, Molecular Biology and Biophysics</li><li>Molecular, Cellular, Developmental Biology and Genetics</li><li>Comparative Pathology</li><li>Genetics, Development and Cell Biology</li><li>Biochemistry and Biophysics</li><li>Genetic, Molecular and Cell Biology</li><li>Molecular Cancer Biology</li><li>Molecular, Cellular and Developmental Biology</li><li>Chemical Physics</li><li>Molecular and Cellular Biology</li><li>Biochemistry-ALS</li><li>Biochemistry and Molecular Biology</li><li>Comparative and Molecular Biosciences</li><li>Comparative Pathobiology</li><li>Roswell Park . Cellular and Molecular Biology</li><li>Molecular, Cell, and Dev Biology","Biochemistry, Biophysics, and Structural Biology",,http://www.med.unc.edu/biochem/people/faculty/primary/kuhlman,,,,,,1,,1761048091000,21oct2015 12:03:17,21oct2015 12:07:09,1761077229000,1761048759000,,46,1090,23.695652,10.634863,105
2131603,3IV1AEQ4DR7E3DUAKPYRB7XA58CJ8P,3XLRCUUVLWY6OJRLEEH8LDI9RNPU4N,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2131603;,900,3600,Fri Oct 23 11:11:22 PDT 2015,,,3WMOAN2SRCRBKZF2YJ6VKCTJEFQVNZ,Approved,,357,100% (289/289),100% (287/287),100% (238/238),,,43056,Arindam Bhattacharjee,State University of New York Buffalo,buffalo.edu,Neuroscience</li><li>Neurobiology</li><li>Neuroscience and Cognitive Science</li><li>Neurobiology and Behavior</li><li>Computational Neuroscience</li><li>Cell and Neurobiology,Neuroscience and Neurobiology,,http://www.buffalo.edu/directory/find-people-detail-page.html?uid=ab68,,,,,1,,,1761045082000,21oct2015 11:12:34,21oct2015 11:18:31,1761049111000,1761046121000,,57,1115,19.561403,11.042152,105
2131678,3HRWUH63QUWRZL2T1PJGSU40C2IN5X,3M6I6ITMWBORWM3XQGYWEGFQ1GDDQH,Verify professor field,Use link to verify professor's field of study or teaching,"data collection, university, verification",.07,1,BatchId:2131678;,900,28800,Fri Oct 23 12:01:38 PDT 2015,,,3R6BYFZZP86R0W7G0AO00SHVS0GFXL,Approved,,341,100% (289/289),100% (287/287),100% (238/238),,,26248,Giuseppe Falvo,University of Maryland College Park,umd.edu,"English Language and Literature</li><li>Literature</li><li>Language, Reading and Culture</li><li>Languages and Cultures</li><li>Literature and Creative Writing</li><li>English</li><li>English and American Indian Studies</li><li>Language, Literacy and Culture</li><li>Literature in English",English Language and Literature,,http://www.arhu.umd.edu/events/giuseppe-falvo,,,,,,1,,1761048098000,21oct2015 12:03:35,21oct2015 12:09:16,1761077356000,1761048876000,,46,1090,23.695652,10.634863,105
2131603,362E9TQF2HKX1HGML5PFRJZ8GC0GIQ,3XLRCUUVLWY6OJRLEEH8LDI9RNPU4N,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2131603;,900,3600,Fri Oct 23 11:11:23 PDT 2015,,,3QAPZX2QN57Z2CPT93KM7V0V9OM02L,Approved,,495,100% (289/289),100% (287/287),100% (238/238),,,22092,Martin Pohl,Iowa State University,iastate.edu,"Physics</li><li>Physics and Astronomy</li><li>Physics (Biophysics)</li><li>Plasma Physics</li><li>Applied Physics</li><li>Applied and Engineering Physics</li><li>Physics-Biophysics</li><li>Physics, Nuclear",Physics,,http://cherenkov.physics.iastate.edu/~mkpohl/,,,,,1,,,1761045083000,21oct2015 11:13:01,21oct2015 11:21:16,1761049276000,1761046012000,,57,1115,19.561403,11.042152,105
2131603,3J94SKDEKIJID9BGCV5DWPS6YYDD52,3XLRCUUVLWY6OJRLEEH8LDI9RNPU4N,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2131603;,900,3600,Fri Oct 23 11:11:10 PDT 2015,,,3AMW0RGHOEWYFFI6C7XWEK41SRQNP7,Approved,,463,100% (289/289),100% (287/287),100% (238/238),,,49374,Pam J Lein,University of California Davis,ucdavis.edu,Medicinal Chemistry and Molecular Pharmacology</li><li>Pharmacology and Toxicology</li><li>Toxicology</li><li>Medicinal Chemistry</li><li>Molecular Pharmacology and Toxicology</li><li>Molecular and Medical Pharmacology</li><li>Pharmacology</li><li>Medicinal Chemistry and Pharmacology</li><li>Molecular and Environmental Toxicology</li><li>Human Toxicology,"Pharmacology, Toxicology and Environmental Health",,http://www.ucdmc.ucdavis.edu/mindinstitute/ourteam/faculty_pdf/pamela_lein.pdf,,,,,1,,,1761045070000,21oct2015 11:16:49,21oct2015 11:24:32,1761049472000,1761046398000,,57,1115,19.561403,11.042152,105
2131603,3TC2K6WK9GWEXHW2D4SZCQBT3XP28K,3XLRCUUVLWY6OJRLEEH8LDI9RNPU4N,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2131603;,900,3600,Fri Oct 23 11:11:12 PDT 2015,,,35GMH2SV3FBC09TS48HYZX524USOE1,Approved,,458,100% (289/289),100% (287/287),100% (238/238),,,67103,Nigel Cook,University of Wisconsin Madison,wisc.edu,Animal Sciences</li><li>Animal Science</li><li>Zoology</li><li>Animal Biology</li><li>Fisheries and Wildlife</li><li>Animal Behavior</li><li>Aquatic and Fishery Sciences</li><li>Large Animal Clinical Sciences</li><li>Dairy Science</li><li>Fisheries,Animal Sciences,,http://www.vetmed.wisc.edu/people/nbcook/,,,,,1,,,1761045072000,21oct2015 11:12:55,21oct2015 11:20:33,1761049233000,1761047227000,,57,1115,19.561403,11.042152,105
2131435,3GS542CVJVH6AJYZ0F0BAT9G7DU95D,34Z8PDG355C7V6YZ2JLDMN2K5WR5EP,Verify professor affiliation,Use a pre-populated search to find and document if a professor is at a given university,"data collection, restaurants, listings",.13,1,BatchId:2131435;,900,3600,Sat Oct 24 09:20:42 PDT 2015,,,36WLNQG7804SHF4J03CCTD53XVZBEA,Approved,,788,100% (186/186),100% (184/184),100% (135/135),,,56563,Xiaohua Huang,University of California San Diego,ucsd.edu,Chemical Engineering</li><li>Bioengineering</li><li>Chemical and Biological Engineering</li><li>Biomolecular Science and Engineering</li><li>Petroleum Engineering</li><li>Chemical and Biochemical Engineering</li><li>Biomolecular Chemistry</li><li>Chemical and Biomedical Engineering</li><li>Chemical and Biomolecular Engineering</li><li>Chemical and Petroleum Engineering,Chemical Engineering,1,,,1,1,http://profiles.ucsd.edu/xiaohua.huang,,,,1761038442000,21oct2015 09:22:37,21oct2015 09:35:45,1761042945000,1761041942000,,50,1842,36.84,12.703583,105
2131603,3BAWBGQGYLTJUUPLR9K40VC9PBC7VA,3XLRCUUVLWY6OJRLEEH8LDI9RNPU4N,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2131603;,900,3600,Fri Oct 23 11:11:18 PDT 2015,,,3RSDURM96BGOUNXUAVQW1O34I4RYEM,Approved,,308,100% (289/289),100% (287/287),100% (238/238),,,36575,Wendy Hesford,Ohio State University,osu.edu OR site:ohio-state.edu,"English Language and Literature</li><li>Literature</li><li>Language, Reading and Culture</li><li>Languages and Cultures</li><li>Literature and Creative Writing</li><li>English</li><li>English and American Indian Studies</li><li>Language, Literacy and Culture</li><li>Literature in English",English Language and Literature,,http://wgss.osu.edu/people/hesford.1,,,,,1,,,1761045078000,21oct2015 11:12:30,21oct2015 11:17:38,1761049058000,1761045872000,,57,1115,19.561403,11.042152,105
2131603,31SIZS5W599175DJEOO0ZP419VQQRX,3XLRCUUVLWY6OJRLEEH8LDI9RNPU4N,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2131603;,900,3600,Fri Oct 23 11:11:06 PDT 2015,,,3RUIQRXJBCII0U0N82OAKBRSIMOLL4,Approved,,380,100% (289/289),100% (287/287),100% (238/238),,,12475,Scott Soderling,Duke University,duke.edu,Cell and Molecular Biology</li><li>Cancer Biology</li><li>Cell and Developmental Biology</li><li>Cell Biology and Molecular Genetics</li><li>Cell Biology</li><li>Cellular and Molecular Biology</li><li>Cell and Molecular Physiology</li><li>Anatomy and Cell Biology</li><li>Developmental Biology</li><li>Cell Biology and Anatomy,Cell and Developmental Biology,,http://cmb.duke.edu/research/faculty/scott-soderling,,,,,1,,,1761045066000,21oct2015 11:12:37,21oct2015 11:18:57,1761049137000,1761045657000,,57,1115,19.561403,11.042152,105
2131678,30P8I9JKOIF47QB23G572BYDY5KV5M,3M6I6ITMWBORWM3XQGYWEGFQ1GDDQH,Verify professor field,Use link to verify professor's field of study or teaching,"data collection, university, verification",.07,1,BatchId:2131678;,900,28800,Fri Oct 23 12:01:36 PDT 2015,,,3RKNTXVS3NS5632Y5J03PG962PYA4O,Approved,,314,100% (289/289),100% (287/287),100% (238/238),,,19098,Rubiana Chamarbagwala,Indiana University Bloomington,indiana.edu,Economics</li><li>Applied Economics</li><li>Development</li><li>Economics and Business</li><li>Applied Economics and Management</li><li>Health Care Management and Economics</li><li>Economics and International Affairs,Economics,,https://economics.indiana.edu/home/about-us/news/trendline/files/trendline-volume-20.pdf,,,,,,1,,1761048096000,21oct2015 12:14:59,21oct2015 12:20:13,1761078013000,1761049495000,,46,1090,23.695652,10.634863,105
2131678,3VZYA8PITOSOEPAM0JHIHI8N497504,3M6I6ITMWBORWM3XQGYWEGFQ1GDDQH,Verify professor field,Use link to verify professor's field of study or teaching,"data collection, university, verification",.07,1,BatchId:2131678;,900,28800,Fri Oct 23 12:01:35 PDT 2015,,,39PAAFCODNU9FCKMVFS7TBZB3XFTV1,Approved,,312,100% (289/289),100% (287/287),100% (238/238),,,55735,Meg Wesling,University of California San Diego,ucsd.edu,"English Language and Literature</li><li>Literature</li><li>Language, Reading and Culture</li><li>Languages and Cultures</li><li>Literature and Creative Writing</li><li>English</li><li>English and American Indian Studies</li><li>Language, Literacy and Culture</li><li>Literature in English",English Language and Literature,,http://literature.ucsd.edu/people/faculty/mwesling.html,,,,,,1,,1761048095000,21oct2015 12:03:29,21oct2015 12:08:41,1761077321000,1761049896000,,46,1090,23.695652,10.634863,105
2131435,3QO7EE372OHERYWUIR2AZAZXR9KBQ2,34Z8PDG355C7V6YZ2JLDMN2K5WR5EP,Verify professor affiliation,Use a pre-populated search to find and document if a professor is at a given university,"data collection, restaurants, listings",.13,1,BatchId:2131435;,900,3600,Sat Oct 24 09:20:51 PDT 2015,,,3PXX5PX6LYSPR2N7KYAQXUFCCG1BAF,Approved,,336,100% (186/186),100% (184/184),100% (135/135),,,33085,Richard Kleeman,New York University,nyu.edu,"Mathematics</li><li>Mathematics, Statistics and Computer Science</li><li>Scientific Computation",Mathematics,1,,,1,1,http://math.nyu.edu/faculty/kleeman/,,,2015-10-21 17:30:26 UTC,1761038451000,21oct2015 09:21:55,21oct2015 09:27:31,1761042451000,1761067826000,,50,1842,36.84,12.703583,105
2131603,3HRWUH63QUWRZL2T1PJGSU40C2FN5U,3XLRCUUVLWY6OJRLEEH8LDI9RNPU4N,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2131603;,900,3600,Fri Oct 23 11:11:07 PDT 2015,,,3BGYGHDBBYE6YMS7OQO0QJTA6M8229,Approved,,467,100% (289/289),100% (287/287),100% (238/238),,,45061,Lynn E Katz,University of Texas Austin,utexas.edu,"Civil Engineering</li><li>Structural Engineering</li><li>Civil, Construction and Environmental Engineering</li><li>Civil, Structural and Environmental Engineering</li><li>Environmental Engineering</li><li>Civil and Environmental Engineering</li><li>Transportation Technology and Policy</li><li>Civil and Materials Engineering</li><li>Civil Engineering(Water Resources)</li><li>Civil Engineering(Structural Engineering)",Civil and Environmental Engineering,,http://www.caee.utexas.edu/faculty/directory/katz,,,,,1,,,1761045067000,21oct2015 11:18:01,21oct2015 11:25:48,1761049548000,1761046117000,,57,1115,19.561403,11.042152,105
2131435,3VO4XFFP15GRPMT45AQUU8D18JSQ7U,34Z8PDG355C7V6YZ2JLDMN2K5WR5EP,Verify professor affiliation,Use a pre-populated search to find and document if a professor is at a given university,"data collection, restaurants, listings",.13,1,BatchId:2131435;,900,3600,Sat Oct 24 09:20:38 PDT 2015,,,36H9ULYP63OQ5C2RJ69Z9J9GH1MFJG,Approved,,87,100% (186/186),100% (184/184),100% (135/135),,,532,Gillian R Young,Arizona State University,asu.edu,"Education, Curriculum and Instruction</li><li>Curriculum and Instruction</li><li>Learning and Instruction</li><li>Curriculum, Instruction and Teacher Education</li><li>Instruction and Learning</li><li>Instruction and Learning, Early Intervention",Curriculum and Instruction,1,,,1,1,http://english.clas.asu.edu/node/239,,,,1761038438000,21oct2015 09:21:01,21oct2015 09:22:28,1761042148000,1761039232000,,50,1842,36.84,12.703583,105
2131678,3XWUWJ18TLKLFQCHZR3AE1OAJF4UUE,3M6I6ITMWBORWM3XQGYWEGFQ1GDDQH,Verify professor field,Use link to verify professor's field of study or teaching,"data collection, university, verification",.07,1,BatchId:2131678;,900,28800,Fri Oct 23 12:01:29 PDT 2015,,,3NS0A6KXC52MJR3QCCI3FYXI1EDZGY,Approved,,525,100% (289/289),100% (287/287),100% (238/238),,,24405,Joyce Parker,Michigan State University,msu.edu,"Physics</li><li>Physics and Astronomy</li><li>Physics (Biophysics)</li><li>Plasma Physics</li><li>Applied Physics</li><li>Applied and Engineering Physics</li><li>Physics-Biophysics</li><li>Physics, Nuclear",Physics,,http://scholars.opb.msu.edu/expert.asp?u_id=1873,,,,,,1,,1761048089000,21oct2015 12:03:50,21oct2015 12:12:35,1761077555000,1761049986000,,46,1090,23.695652,10.634863,105
2131603,3TKXBROM5T47SJ6NTBAIOWRO84HJIX,3XLRCUUVLWY6OJRLEEH8LDI9RNPU4N,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2131603;,900,3600,Fri Oct 23 11:11:30 PDT 2015,,,3IQ1VMJRYUE6398AMEWU6OKMOG9A9F,Approved,,427,100% (289/289),100% (287/287),100% (238/238),,,17757,Emanuel Mickel,Indiana University Bloomington,indiana.edu,French</li><li>Romance Languages and Literatures</li><li>Romance Languages</li><li>Romance Studies</li><li>French and Italian</li><li>French Language and Literature</li><li>French and Francophone World Studies</li><li>French Studies and French</li><li>French and Francophone Studies</li><li>Modern French Studies,French and Francophone Language and Literature,,http://frit.indiana.edu/faculty/mickel.shtml,,,,,1,,,1761045090000,21oct2015 11:16:13,21oct2015 11:23:20,1761049400000,1761047229000,,57,1115,19.561403,11.042152,105
2131678,3S37Y8CWI8UZQW77FLRTJLBD5IR4W0,3M6I6ITMWBORWM3XQGYWEGFQ1GDDQH,Verify professor field,Use link to verify professor's field of study or teaching,"data collection, university, verification",.07,1,BatchId:2131678;,900,28800,Fri Oct 23 12:01:32 PDT 2015,,,3LOTDFNYA8TCBW2QQ5SEY93OJYAFWS,Approved,,331,100% (289/289),100% (287/287),100% (238/238),,,39989,Akin Ecer,Purdue University,purdue.edu,Mechanical Engineering</li><li>Mechanical and Aerospace Engineering</li><li>Engineering Sciences (Mechanical Engineering)</li><li>Mechanical Engineering and Materials Science</li><li>Mechanical and Aeronautical Engineering</li><li>Mechanical Science and Engineering</li><li>Mechanical Engineering and Applied Mechanics</li><li>Engineering Mechanics</li><li>Theoretical and Applied Mechanics</li><li>Engineering Sciences (Applied Mechanics),Mechanical Engineering,,http://docs.lib.purdue.edu/dissertations/AAI9420891/,,,,,,1,,1761048092000,21oct2015 12:03:32,21oct2015 12:09:03,1761077343000,1761049720000,,46,1090,23.695652,10.634863,105
2131603,3PR3LXCWSFTFC2I96LJ62C000C9X9G,3XLRCUUVLWY6OJRLEEH8LDI9RNPU4N,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2131603;,900,3600,Fri Oct 23 11:11:47 PDT 2015,,,3A1COHJ8NKPLZRXENS08NECFH5G8HY,Approved,,246,100% (289/289),100% (287/287),100% (238/238),,,6606,Gerald Markowitz,City University of New York,cuny.edu,"History</li><li>History and Philosophy of Science</li><li>History of Science</li><li>History of American Civilization</li><li>Conceptual and Historical Studies of Science</li><li>History of Science, Technology and Medicine</li><li>History (Science Studies)</li><li>History of Science and Technology</li><li>History and Sociology of Science</li><li>History of Culture",History,,http://www.jjay.cuny.edu/faculty/gerald-markowitz,,,,,1,,,1761045107000,21oct2015 11:24:37,21oct2015 11:28:43,1761049723000,1761046646000,,57,1115,19.561403,11.042152,105
2131435,3L1EFR8WWTZYCGRO6RDKW50TW789FW,34Z8PDG355C7V6YZ2JLDMN2K5WR5EP,Verify professor affiliation,Use a pre-populated search to find and document if a professor is at a given university,"data collection, restaurants, listings",.13,1,BatchId:2131435;,900,3600,Sat Oct 24 09:20:48 PDT 2015,,,3UWN2HHPUZZVS7YY4O1Q9P9CFBLNSB,Approved,,521,100% (186/186),100% (184/184),100% (135/135),,,59206,Kent Hunter,University of North Carolina Chapel Hill,unc.edu,"Nutrition</li><li>Nutritional Biology</li><li>Nutritional Sciences</li><li>Molecular Metabolism and Nutrition</li><li>Nutrition Science</li><li>Molecular and Biochemical Nutrition</li><li>Nutrition, Food and Exercise Science</li><li>Exercise and Nutrition Sciences</li><li>Nutrition, Food Studies and Public Health</li><li>Human Nutrition",Nutrition,1,,,0,,,,,,1761038448000,21oct2015 09:22:10,21oct2015 09:30:51,1761042651000,1761042548000,,50,1842,36.84,12.703583,105
2131603,38DCH97KHHWK9HU66JFRXYIAZEXQJ6,3XLRCUUVLWY6OJRLEEH8LDI9RNPU4N,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2131603;,900,3600,Fri Oct 23 11:11:28 PDT 2015,,,3L4PIM1GQUAD3R2ZW1AW0V2NXTHYRZ,Approved,,328,100% (289/289),100% (287/287),100% (238/238),,,55059,Glenn Ierley,University of California San Diego,ucsd.edu,"Geological Sciences</li><li>Geology</li><li>Geosciences</li><li>Earth and Planetary Science</li><li>Earth and Environmental Sciences</li><li>Earth Sciences</li><li>Soil, Water and Environmental Science</li><li>Hydrology</li><li>Geophysical Sciences</li><li>Planetary Sciences</li><li>Earth and Space Sciences</li><li>Geological and Atmospheric Sciences</li><li>Soils and Biogeochemistry",Earth Sciences,,http://profiles.ucsd.edu/glenn.ierley,,,,,1,,,1761045088000,21oct2015 11:22:49,21oct2015 11:28:17,1761049697000,1761046466000,,57,1115,19.561403,11.042152,105
2131678,329E6HTMSWWND0UMQT37L5PC4BM3KI,3M6I6ITMWBORWM3XQGYWEGFQ1GDDQH,Verify professor field,Use link to verify professor's field of study or teaching,"data collection, university, verification",.07,1,BatchId:2131678;,900,28800,Fri Oct 23 12:01:09 PDT 2015,,,3X87C8JFV75GV4BQKGT7DJ4HKNNQSI,Approved,,638,100% (289/289),100% (287/287),100% (238/238),,,28710,David A Bernlohr,University of Minnesota,umn.edu,"Biochemistry</li><li>Integrated Life Sciences</li><li>Molecular and Cell Biology</li><li>Biological Sciences</li><li>Molecular Biology</li><li>Genetics and Molecular Biology</li><li>Biophysics</li><li>Biochemistry, Biophysics and Molecular Biology</li><li>Biochemistry, Molecular Biology and Biophysics</li><li>Molecular, Cellular, Developmental Biology and Genetics</li><li>Comparative Pathology</li><li>Genetics, Development and Cell Biology</li><li>Biochemistry and Biophysics</li><li>Genetic, Molecular and Cell Biology</li><li>Molecular Cancer Biology</li><li>Molecular, Cellular and Developmental Biology</li><li>Chemical Physics</li><li>Molecular and Cellular Biology</li><li>Biochemistry-ALS</li><li>Biochemistry and Molecular Biology</li><li>Comparative and Molecular Biosciences</li><li>Comparative Pathobiology</li><li>Roswell Park . Cellular and Molecular Biology</li><li>Molecular, Cell, and Dev Biology","Biochemistry, Biophysics, and Structural Biology",,http://cbs.umn.edu/contacts/david-bernlohr-0,,,,,,1,,1761048069000,21oct2015 12:06:11,21oct2015 12:16:49,1761077809000,1761049288000,,46,1090,23.695652,10.634863,105
2131603,3JHB4BPSFK3V35HXK7OE844739LQ9B,3XLRCUUVLWY6OJRLEEH8LDI9RNPU4N,Verify professor department,Use link to verify whether professor's department is on a short list,"data collection, university, verification",.06,1,BatchId:2131603;,900,3600,Fri Oct 23 11:11:21 PDT 2015,,,31UV0MXWNR6284PWVCBQB633FSV5IN,Approved,,158,100% (289/289),100% (287/287),100% (238/238),,,18738,Mimi Zolan,Indiana University Bloomington,indiana.edu,"Biochemistry</li><li>Integrated Life Sciences</li><li>Molecular and Cell Biology</li><li>Biological Sciences</li><li>Molecular Biology</li><li>Genetics and Molecular Biology</li><li>Biophysics</li><li>Biochemistry, Biophysics and Molecular Biology</li><li>Biochemistry, Molecular Biology and Biophysics</li><li>Molecular, Cellular, Developmental Biology and Genetics</li><li>Comparative Pathology</li><li>Genetics, Development and Cell Biology</li><li>Biochemistry and Biophysics</li><li>Genetic, Molecular and Cell Biology</li><li>Molecular Cancer Biology</li><li>Molecular, Cellular and Developmental Biology</li><li>Chemical Physics</li><li>Molecular and Cellular Biology</li><li>Biochemistry-ALS</li><li>Biochemistry and Molecular Biology</li><li>Comparative and Molecular Biosciences</li><li>Comparative Pathobiology</li><li>Roswell Park . Cellular and Molecular Biology</li><li>Molecular, Cell, and Dev Biology","Biochemistry, Biophysics, and Structural Biology",,http://www.bio.indiana.edu/faculty/directory/profile.php?person=mzolan,,,,,1,,,1761045081000,21oct2015 11:26:16,21oct2015 11:28:54,1761049734000,1761046471000,,57,1115,19.561403,11.042152,105
